video_id,, ,Captions,,,
59892998,,,"Since Bradley was already working on the creative for the print campaign of FITC Amsterdam 2013, and we loved his design work, we decided to step in and give FITC a complete and cohesive visual package instead of visually creating something completely new or different.",,,
59940289,,,Two college kids. First apartment. Shit gets real. Fast.,,,
59956490,,,Schools and families are in desperate need of proper tools to confront this problem. We can give them a starting point... A message that will have a far reaching and long lasting effect in confronting bullying. Animators and motion artists brought their unique styles to 20 second segments that will thread into one fluid voice.,,,
60097083,,,"Set in a prison for criminally poor writers, it follows a gang of cons who get ahold of the script to their own lives and attempt to re-write it in order to make their escape.",,,
60098233,,,"Video we made for corporate client. Nifty little thing, ain't it. Check out our site for more examples. Contact us directly to get more information on working together.",,,
60131271,,,a loss of forgetfulness is 3d animated film,,,
60199861,,,"In the 2012 experimental documentary Old Man, Brooklyn-based artist Leah Shore combines eye-popping animation with never-before-heard phone calls that Charles Manson made from jail to the infamous cult leader and Canadian author Marlin Marlin M. Marynick. In his directorial debut",,,
60243664,,,Codswallop is a short animated film based on a series of stream-of-consciousness illustrations by Greg McLeod which were sent on postcards to his son.,,,
60358403,,,"A girl journeys through a vibrant, pulsing, macrocosmic landscape, but a precipitous incident compels her to venture up a mountain in an attempt to save herself. A story about illness, perseverance, and our connection to everything around us.",,,
60370765,,,A short film made in 6 months at Supinfocom.,,,
60438922,,,"Look at the poor little orphan Snjezhi, will he ever find his ancestors? This short was made ten years ago as a graduation project on the Design Academy in Eindhoven, The Netherlands.",,,
60453523,,,Benjamin takes THE LION on tour around the United States until the end of 2016,,,
60763684,,,"The short film ""The Me Bird"" is a free interpretation of the homonym poem by Pablo Neruda. The inspiration in the strata stencil technique helps conceptualize the repetition of layers as the past of our movements and actions. The frames depicted as jail and the past as a burden serve as the background for the story of a ballerina on a journey towards freedom. A diversified artistic experimentation recreates the tempest that connects bird and dancer.",,,
60777705,,,"This behind the scenes video shows how my team and I were able to create a compelling corporate promotional video with dynamic camera movements. This video focuses on and explains how we used a Kessler Pocket Dolly with an Oracle controller, as well as a Steadicam Pilot system.",,,
60779545,,,Curiosity becomes the downfall of a natural world with the discovery of an unexpected object.....,,,
60827020,,,"I have lots of things to teach you now, in case we ever meet, concerning the message that was transmitted to me under a pine tree on a cold winter day. It said that Nothing Ever Happened, so don't worry. It's all like a dream. Everything is ecstasy, inside. We just don't know it because of our thinking-minds. But in our true blissful essence of mind is known that everything is alright forever and forever and forever.",,,
60989007,,,Thirty second clip of the 9 minute short film 'The Night Light Monster' produced at Fabrique d'Images.,,,
61217305,,,"Offf Festival has been a multicultural design conference event for years. From the beginning, I wanted to explore a different approach. Titles was executed with diverse ranges of techniques to underline sub-context, gathering different imagination, disciplines, mediums and artists.",,,
61266552,,,"In my case, I chose to look at Stroboscopic Character Animation and produced several experiments in Maya and Nuke which demonstrate different visual experiments with applying the stroboscopic technique to character animation. This project consisted of animating a character performing martial arts movements; using that as a base to produce several different variations of the strobe technique and making the process of character animation part of the art itself by displaying it in distinctive and aesthetically interesting ways. By using a relatively simple method, I was able to experiment with different aesthetics; timings of the animation; camera positions and movements, and placements of the strobe poses.",,,
61347519,,,This is music album with great visuals,,,
61483000,,,This is 2d animated short film,,,
61527416,,,"The short animation explores pathways through astronomy’s roots, dating back to antiquity with its origins in scientific, mythological and astrological practices.

The soundtrack is 'Frosti' by Bjork, from the incredible album 'Vespertine'.",,,
